experiment,experiment_label,layer,component,type,param_name,spectral_norm_base,spectral_norm_exp,spectral_norm_change,spectral_norm_rel_change,nuclear_norm_change,frobenius_change,effective_rank_base,effective_rank_exp,effective_rank_change,top10_energy_change,top30_rel_change
adamw_sft,AdamW + SFT,19,q_proj,attn,model.layers.19.self_attn.q_proj.weight,3.4177815914154053,3.4175655841827393,-0.00021600723266601562,-6.320100535638984e-05,0.0044650180789176375,0.0016279199190122283,277.1342155247668,277.1530382836772,0.01882275891040308,4.6272374820688356e-08,4.1410270036557004e-05
adamw_sft,AdamW + SFT,19,v_proj,attn,model.layers.19.self_attn.v_proj.weight,1.4167624711990356,1.416779637336731,1.71661376953125e-05,1.2116454271113238e-05,0.00022917985916137695,0.0003685561574900437,169.46917430991954,169.46728273041663,-0.00189157950291019,2.4505503182226107e-10,1.4086121849135765e-05
adamw_sft,AdamW + SFT,2,down_proj,mlp,model.layers.2.mlp.down_proj.weight,4.680747985839844,4.680737495422363,-1.049041748046875e-05,-2.2411839971312843e-06,0.010930031538009644,0.002640983918719294,563.8036829911453,563.8072816906165,0.003598699471240252,-2.1801364793322398e-08,3.902778474529388e-05
adamw_sft,AdamW + SFT,2,gate_proj,mlp,model.layers.2.mlp.gate_proj.weight,8.03636360168457,8.03612995147705,-0.00023365020751953125,-2.9074120970653176e-05,-0.014179646968841553,0.0027949126832691163,385.1968407140462,385.2062758121914,0.009435098145218035,1.5061069521260517e-06,2.793525903912457e-05
adamw_sft,AdamW + SFT,2,up_proj,mlp,model.layers.2.mlp.up_proj.weight,3.371889114379883,3.371680498123169,-0.0002086162567138672,-6.18692518161984e-05,0.026200562715530396,0.0026084098932951574,788.5030068721536,788.55956475435,0.05655788219644364,-3.5709568768985123e-07,2.447047258898063e-05
adamw_sft,AdamW + SFT,2,k_proj,attn,model.layers.2.self_attn.k_proj.weight,2.434812545776367,2.4347994327545166,-1.3113021850585938e-05,-5.385639183325591e-06,0.00016637146472930908,0.0004070579714246905,123.39647052992927,123.39720343304033,0.0007329031110572259,4.4703623672259774e-07,1.2220952998235348e-05
adamw_sft,AdamW + SFT,2,o_proj,attn,model.layers.2.self_attn.o_proj.weight,2.9217090606689453,2.9216203689575195,-8.869171142578125e-05,-3.035610650619493e-05,0.0032414937668363564,0.0015489676170849292,291.4020537483149,291.4120093335565,0.009955585241584686,-3.855920842135707e-07,2.7656495418005784e-05
adamw_sft,AdamW + SFT,2,q_proj,attn,model.layers.2.self_attn.q_proj.weight,3.5897128582000732,3.5899908542633057,0.0002779960632324219,7.744242345105357e-05,0.004532549763098359,0.002242300553460819,323.5709957077756,323.5472020780179,-0.023793629757676626,2.459422826853186e-06,4.082656787419558e-05
adamw_sft,AdamW + SFT,2,v_proj,attn,model.layers.2.self_attn.v_proj.weight,0.9195089936256409,0.9195618629455566,5.2869319915771484e-05,5.749733856034054e-05,0.0005320310592651367,0.0005114346145138637,163.32481572167814,163.31600408953045,-0.008811632147683213,3.316391211150016e-06,3.899107265586154e-05
adamw_sft,AdamW + SFT,20,down_proj,mlp,model.layers.20.mlp.down_proj.weight,4.750884056091309,4.750884532928467,4.76837158203125e-07,1.0036808993302036e-07,-0.0008592605590820312,0.0027297138705754307,589.8277133559617,589.8274732928068,-0.00024006315493352304,-4.79052563680249e-07,2.6622253751010706e-05
adamw_sft,AdamW + SFT,20,gate_proj,mlp,model.layers.20.mlp.gate_proj.weight,9.011964797973633,9.011981964111328,1.71661376953125e-05,1.9048163280855644e-06,-0.017981529235839844,0.0026758799360125946,330.80240293241184,330.7997775244906,-0.00262540792124355,3.8416752806691434e-07,2.8077580245309085e-05
adamw_sft,AdamW + SFT,20,up_proj,mlp,model.layers.20.mlp.up_proj.weight,4.144670486450195,4.144726276397705,5.5789947509765625e-05,1.3460647279959834e-05,-0.01488494873046875,0.002598788168052144,701.5361998726071,701.523165570003,-0.013034302604069126,1.0166619577277325e-06,2.4168304038009104e-05
adamw_sft,AdamW + SFT,20,k_proj,attn,model.layers.20.self_attn.k_proj.weight,1.9967265129089355,1.9967687129974365,4.220008850097656e-05,2.1134636229924784e-05,0.0009705498814582825,0.000396738333358905,97.02214780770538,97.02058338348226,-0.0015644242231189764,1.837046190500402e-06,1.5611964270446965e-05
adamw_sft,AdamW + SFT,20,o_proj,attn,model.layers.20.self_attn.o_proj.weight,3.3813040256500244,3.3813583850860596,5.435943603515625e-05,1.607647097770398e-05,0.009003600640426157,0.0017147539366968447,276.168885469834,276.1671084371921,-0.0017770326418826699,-2.307493100317526e-06,2.2431868626728684e-05
adamw_sft,AdamW + SFT,20,q_proj,attn,model.layers.20.self_attn.q_proj.weight,3.2788546085357666,3.2787442207336426,-0.00011038780212402344,-3.366657424719395e-05,-0.007968494785018265,0.0020886703054031094,279.27648973379974,279.28346198340586,0.00697224960612175,4.44475247160514e-06,3.9682283927302205e-05
adamw_sft,AdamW + SFT,20,v_proj,attn,model.layers.20.self_attn.v_proj.weight,1.507444977760315,1.507432222366333,-1.2755393981933594e-05,-8.461598380117932e-06,6.884336471557617e-05,0.00039648602451881193,156.78896592743666,156.7903382932163,0.0013723657796447242,-8.499943749407102e-07,1.2525873296360586e-05
adamw_sft,AdamW + SFT,21,down_proj,mlp,model.layers.21.mlp.down_proj.weight,4.243462085723877,4.243404865264893,-5.7220458984375e-05,-1.348438087307995e-05,-0.018755823373794556,0.0027302357415397225,657.5547581042533,657.5592049487783,0.004446844524977678,6.033412318570686e-07,2.585632466700598e-05
adamw_sft,AdamW + SFT,21,gate_proj,mlp,model.layers.21.mlp.gate_proj.weight,10.714250564575195,10.7144193649292,0.00016880035400390625,1.575475139269332e-05,0.007506847381591797,0.002536470859086269,286.3042982611205,286.3004883094911,-0.0038099516294209934,6.191110424047519e-07,2.163715210889985e-05
adamw_sft,AdamW + SFT,21,up_proj,mlp,model.layers.21.mlp.up_proj.weight,4.429757595062256,4.429707050323486,-5.054473876953125e-05,-1.1410271935844132e-05,-0.007731616497039795,0.002594240578100758,655.6409106554179,655.6466463805505,0.005735725132581138,-3.8737704331076594e-07,1.9110313742109436e-05
