experiment,experiment_label,layer,component,type,param_name,condition_number_base,condition_number_exp,condition_number_diff,condition_number_log_ratio
adamw_fp32,AdamW + FP32,27,v_proj,attn,model.layers.27.self_attn.v_proj.weight,7.853791579470053,7.849338857040976,-0.004452722429076239,-0.0002462939271938871
adamw_fp32,AdamW + FP32,3,down_proj,mlp,model.layers.3.mlp.down_proj.weight,10.758270959803003,10.762063965548354,0.003793005745350797,0.00015309069192509818
adamw_fp32,AdamW + FP32,3,gate_proj,mlp,model.layers.3.mlp.gate_proj.weight,13.999766940935217,14.000719095860378,0.0009521549251605421,2.9536318014678393e-05
adamw_fp32,AdamW + FP32,3,up_proj,mlp,model.layers.3.mlp.up_proj.weight,7.592358408260811,7.591810230305507,-0.0005481779553040411,-3.135774725109057e-05
adamw_fp32,AdamW + FP32,3,k_proj,attn,model.layers.3.self_attn.k_proj.weight,15.502942945207748,15.506756400403633,0.0038134551958854956,0.00010681577647356424
adamw_fp32,AdamW + FP32,3,o_proj,attn,model.layers.3.self_attn.o_proj.weight,16528.241725287102,20550.356933330833,4022.1152080437314,0.09459271364321423
adamw_fp32,AdamW + FP32,3,q_proj,attn,model.layers.3.self_attn.q_proj.weight,75355.26316454641,83635.21671308852,8279.953548542107,0.045275595702855095
adamw_fp32,AdamW + FP32,3,v_proj,attn,model.layers.3.self_attn.v_proj.weight,3.891617107326821,3.891811910164177,0.00019480283735617832,2.1738952626267794e-05
adamw_fp32,AdamW + FP32,4,down_proj,mlp,model.layers.4.mlp.down_proj.weight,11.15720155550664,11.166299094976498,0.009097539469857807,0.0003539777628292418
adamw_fp32,AdamW + FP32,4,gate_proj,mlp,model.layers.4.mlp.gate_proj.weight,17.495981170242754,17.494919478652697,-0.0010616915900563129,-2.635466882161754e-05
adamw_fp32,AdamW + FP32,4,up_proj,mlp,model.layers.4.mlp.up_proj.weight,8.782003015120793,8.780667771676075,-0.001335243444717804,-6.603652351003251e-05
adamw_fp32,AdamW + FP32,4,k_proj,attn,model.layers.4.self_attn.k_proj.weight,23.93670634239095,23.92874724621676,-0.007959096174189995,-0.0001444294923413285
adamw_fp32,AdamW + FP32,4,o_proj,attn,model.layers.4.self_attn.o_proj.weight,8582.208719375358,9007.942529640091,425.7338102647336,0.021026534362535945
adamw_fp32,AdamW + FP32,4,q_proj,attn,model.layers.4.self_attn.q_proj.weight,19385.367499083055,18565.831377848273,-819.5361212347816,-0.01875963687820291
adamw_fp32,AdamW + FP32,4,v_proj,attn,model.layers.4.self_attn.v_proj.weight,3.7875720759658726,3.787526433548115,-4.56424177577297e-05,-5.23352934570097e-06
adamw_fp32,AdamW + FP32,5,down_proj,mlp,model.layers.5.mlp.down_proj.weight,12.388049471794826,12.388194226703932,0.00014475490910648148,5.074720689642803e-06
adamw_fp32,AdamW + FP32,5,gate_proj,mlp,model.layers.5.mlp.gate_proj.weight,20.634483011844836,20.635750444981248,0.0012674331364124214,2.66748778183518e-05
