experiment,experiment_label,layer,component,type,param_name,n_params,n_changed,n_unchanged,sparsity,n_changed_bf16,n_unchanged_bf16,sparsity_bf16
muon_bf16,Muon + BF16,2,o_proj,attn,model.layers.2.self_attn.o_proj.weight,2359296,12366,2346930,0.9947586059570312,12366,2346930,0.9947586059570312
muon_bf16,Muon + BF16,2,q_proj,attn,model.layers.2.self_attn.q_proj.weight,2359296,7369,2351927,0.9968766106499566,7369,2351927,0.9968766106499566
muon_bf16,Muon + BF16,2,v_proj,attn,model.layers.2.self_attn.v_proj.weight,393216,3660,389556,0.990692138671875,3660,389556,0.990692138671875
muon_bf16,Muon + BF16,20,down_proj,mlp,model.layers.20.mlp.down_proj.weight,13762560,69344,13693216,0.994961402529762,69344,13693216,0.994961402529762
muon_bf16,Muon + BF16,20,gate_proj,mlp,model.layers.20.mlp.gate_proj.weight,13762560,62121,13700439,0.9954862322126116,62121,13700439,0.9954862322126116
muon_bf16,Muon + BF16,20,up_proj,mlp,model.layers.20.mlp.up_proj.weight,13762560,61411,13701149,0.9955378214518229,61411,13701149,0.9955378214518229
muon_bf16,Muon + BF16,20,k_proj,attn,model.layers.20.self_attn.k_proj.weight,393216,2435,390781,0.9938074747721354,2435,390781,0.9938074747721354
muon_bf16,Muon + BF16,20,o_proj,attn,model.layers.20.self_attn.o_proj.weight,2359296,10219,2349077,0.9956686231825087,10219,2349077,0.9956686231825087
muon_bf16,Muon + BF16,20,q_proj,attn,model.layers.20.self_attn.q_proj.weight,2359296,7512,2351784,0.9968159993489584,7512,2351784,0.9968159993489584
muon_bf16,Muon + BF16,20,v_proj,attn,model.layers.20.self_attn.v_proj.weight,393216,2263,390953,0.9942448933919271,2263,390953,0.9942448933919271
muon_bf16,Muon + BF16,21,down_proj,mlp,model.layers.21.mlp.down_proj.weight,13762560,65044,13697516,0.9952738444010417,65044,13697516,0.9952738444010417
muon_bf16,Muon + BF16,21,gate_proj,mlp,model.layers.21.mlp.gate_proj.weight,13762560,54544,13708016,0.9960367838541667,54544,13708016,0.9960367838541667
muon_bf16,Muon + BF16,21,up_proj,mlp,model.layers.21.mlp.up_proj.weight,13762560,55921,13706639,0.9959367297944568,55921,13706639,0.9959367297944568
muon_bf16,Muon + BF16,21,k_proj,attn,model.layers.21.self_attn.k_proj.weight,393216,2150,391066,0.9945322672526041,2150,391066,0.9945322672526041
muon_bf16,Muon + BF16,21,o_proj,attn,model.layers.21.self_attn.o_proj.weight,2359296,9696,2349600,0.9958902994791666,9696,2349600,0.9958902994791666
muon_bf16,Muon + BF16,21,q_proj,attn,model.layers.21.self_attn.q_proj.weight,2359296,8327,2350969,0.9964705573187934,8327,2350969,0.9964705573187934
muon_bf16,Muon + BF16,21,v_proj,attn,model.layers.21.self_attn.v_proj.weight,393216,2493,390723,0.9936599731445312,2493,390723,0.9936599731445312
muon_bf16,Muon + BF16,22,down_proj,mlp,model.layers.22.mlp.down_proj.weight,13762560,58914,13703646,0.9957192557198661,58914,13703646,0.9957192557198661
muon_bf16,Muon + BF16,22,gate_proj,mlp,model.layers.22.mlp.gate_proj.weight,13762560,52309,13710251,0.9961991809663319,52309,13710251,0.9961991809663319
muon_bf16,Muon + BF16,22,up_proj,mlp,model.layers.22.mlp.up_proj.weight,13762560,55843,13706717,0.99594239734468,55843,13706717,0.99594239734468
muon_bf16,Muon + BF16,22,k_proj,attn,model.layers.22.self_attn.k_proj.weight,393216,3585,389631,0.9908828735351562,3585,389631,0.9908828735351562
muon_bf16,Muon + BF16,22,o_proj,attn,model.layers.22.self_attn.o_proj.weight,2359296,9224,2350072,0.9960903591579862,9224,2350072,0.9960903591579862
muon_bf16,Muon + BF16,22,q_proj,attn,model.layers.22.self_attn.q_proj.weight,2359296,10996,2348300,0.9953392876519097,10996,2348300,0.9953392876519097
muon_bf16,Muon + BF16,22,v_proj,attn,model.layers.22.self_attn.v_proj.weight,393216,3027,390189,0.9923019409179688,3027,390189,0.9923019409179688
muon_bf16,Muon + BF16,23,down_proj,mlp,model.layers.23.mlp.down_proj.weight,13762560,55877,13706683,0.99593992687407,55877,13706683,0.99593992687407
muon_bf16,Muon + BF16,23,gate_proj,mlp,model.layers.23.mlp.gate_proj.weight,13762560,48750,13713810,0.9964577811104911,48750,13713810,0.9964577811104911
muon_bf16,Muon + BF16,23,up_proj,mlp,model.layers.23.mlp.up_proj.weight,13762560,53305,13709255,0.9961268107096354,53305,13709255,0.9961268107096354
muon_bf16,Muon + BF16,23,k_proj,attn,model.layers.23.self_attn.k_proj.weight,393216,2628,390588,0.993316650390625,2628,390588,0.993316650390625
muon_bf16,Muon + BF16,23,o_proj,attn,model.layers.23.self_attn.o_proj.weight,2359296,8641,2350655,0.9963374667697482,8641,2350655,0.9963374667697482
muon_bf16,Muon + BF16,23,q_proj,attn,model.layers.23.self_attn.q_proj.weight,2359296,9350,2349946,0.9960369533962674,9350,2349946,0.9960369533962674
muon_bf16,Muon + BF16,23,v_proj,attn,model.layers.23.self_attn.v_proj.weight,393216,2618,390598,0.9933420817057291,2618,390598,0.9933420817057291
muon_bf16,Muon + BF16,24,down_proj,mlp,model.layers.24.mlp.down_proj.weight,13762560,50877,13711683,0.996303231375558,50877,13711683,0.996303231375558
muon_bf16,Muon + BF16,24,gate_proj,mlp,model.layers.24.mlp.gate_proj.weight,13762560,45538,13717022,0.996691167922247,45538,13717022,0.996691167922247
muon_bf16,Muon + BF16,24,up_proj,mlp,model.layers.24.mlp.up_proj.weight,13762560,46268,13716292,0.9966381254650297,46268,13716292,0.9966381254650297
muon_bf16,Muon + BF16,24,k_proj,attn,model.layers.24.self_attn.k_proj.weight,393216,2309,390907,0.9941279093424479,2309,390907,0.9941279093424479
muon_bf16,Muon + BF16,24,o_proj,attn,model.layers.24.self_attn.o_proj.weight,2359296,8248,2351048,0.9965040418836806,8248,2351048,0.9965040418836806
muon_bf16,Muon + BF16,24,q_proj,attn,model.layers.24.self_attn.q_proj.weight,2359296,7629,2351667,0.9967664082845052,7629,2351667,0.9967664082845052
muon_bf16,Muon + BF16,24,v_proj,attn,model.layers.24.self_attn.v_proj.weight,393216,2228,390988,0.9943339029947916,2228,390988,0.9943339029947916
muon_bf16,Muon + BF16,25,down_proj,mlp,model.layers.25.mlp.down_proj.weight,13762560,51999,13710561,0.9962217058454241,51999,13710561,0.9962217058454241
muon_bf16,Muon + BF16,25,gate_proj,mlp,model.layers.25.mlp.gate_proj.weight,13762560,48511,13714049,0.9964751470656622,48511,13714049,0.9964751470656622
muon_bf16,Muon + BF16,25,up_proj,mlp,model.layers.25.mlp.up_proj.weight,13762560,42275,13720285,0.9969282604399181,42275,13720285,0.9969282604399181
muon_bf16,Muon + BF16,25,k_proj,attn,model.layers.25.self_attn.k_proj.weight,393216,2159,391057,0.9945093790690104,2159,391057,0.9945093790690104
muon_bf16,Muon + BF16,25,o_proj,attn,model.layers.25.self_attn.o_proj.weight,2359296,6461,2352835,0.997261471218533,6461,2352835,0.997261471218533
muon_bf16,Muon + BF16,25,q_proj,attn,model.layers.25.self_attn.q_proj.weight,2359296,8032,2351264,0.9965955946180556,8032,2351264,0.9965955946180556
muon_bf16,Muon + BF16,25,v_proj,attn,model.layers.25.self_attn.v_proj.weight,393216,1642,391574,0.9958241780598959,1642,391574,0.9958241780598959
muon_bf16,Muon + BF16,26,down_proj,mlp,model.layers.26.mlp.down_proj.weight,13762560,43877,13718683,0.9968118576776414,43877,13718683,0.9968118576776414
muon_bf16,Muon + BF16,26,gate_proj,mlp,model.layers.26.mlp.gate_proj.weight,13762560,48502,13714058,0.9964758010137649,48502,13714058,0.9964758010137649
muon_bf16,Muon + BF16,26,up_proj,mlp,model.layers.26.mlp.up_proj.weight,13762560,37473,13725087,0.9972771780831473,37473,13725087,0.9972771780831473
muon_bf16,Muon + BF16,26,k_proj,attn,model.layers.26.self_attn.k_proj.weight,393216,2978,390238,0.9924265543619791,2978,390238,0.9924265543619791
muon_bf16,Muon + BF16,26,o_proj,attn,model.layers.26.self_attn.o_proj.weight,2359296,7340,2351956,0.9968889024522569,7340,2351956,0.9968889024522569
muon_bf16,Muon + BF16,26,q_proj,attn,model.layers.26.self_attn.q_proj.weight,2359296,8958,2350338,0.9962031046549479,8958,2350338,0.9962031046549479
muon_bf16,Muon + BF16,26,v_proj,attn,model.layers.26.self_attn.v_proj.weight,393216,2292,390924,0.994171142578125,2292,390924,0.994171142578125
muon_bf16,Muon + BF16,27,down_proj,mlp,model.layers.27.mlp.down_proj.weight,13762560,38220,13724340,0.997222900390625,38220,13724340,0.997222900390625
muon_bf16,Muon + BF16,27,gate_proj,mlp,model.layers.27.mlp.gate_proj.weight,13762560,37298,13725262,0.9972898937406994,37298,13725262,0.9972898937406994
muon_bf16,Muon + BF16,27,up_proj,mlp,model.layers.27.mlp.up_proj.weight,13762560,29434,13733126,0.9978612990606399,29434,13733126,0.9978612990606399
muon_bf16,Muon + BF16,27,k_proj,attn,model.layers.27.self_attn.k_proj.weight,393216,3488,389728,0.9911295572916666,3488,389728,0.9911295572916666
muon_bf16,Muon + BF16,27,o_proj,attn,model.layers.27.self_attn.o_proj.weight,2359296,8057,2351239,0.9965849982367622,8057,2351239,0.9965849982367622
muon_bf16,Muon + BF16,27,q_proj,attn,model.layers.27.self_attn.q_proj.weight,2359296,11894,2347402,0.9949586656358507,11894,2347402,0.9949586656358507
muon_bf16,Muon + BF16,27,v_proj,attn,model.layers.27.self_attn.v_proj.weight,393216,1551,391665,0.9960556030273438,1551,391665,0.9960556030273438
muon_bf16,Muon + BF16,3,down_proj,mlp,model.layers.3.mlp.down_proj.weight,13762560,77842,13684718,0.9943439301990328,77842,13684718,0.9943439301990328
muon_bf16,Muon + BF16,3,gate_proj,mlp,model.layers.3.mlp.gate_proj.weight,13762560,60112,13702448,0.9956322079613096,60112,13702448,0.9956322079613096
muon_bf16,Muon + BF16,3,up_proj,mlp,model.layers.3.mlp.up_proj.weight,13762560,71929,13690631,0.9947735741024926,71929,13690631,0.9947735741024926
muon_bf16,Muon + BF16,3,k_proj,attn,model.layers.3.self_attn.k_proj.weight,393216,1911,391305,0.9951400756835938,1911,391305,0.9951400756835938
muon_bf16,Muon + BF16,3,o_proj,attn,model.layers.3.self_attn.o_proj.weight,2359296,12378,2346918,0.9947535196940104,12378,2346918,0.9947535196940104
muon_bf16,Muon + BF16,3,q_proj,attn,model.layers.3.self_attn.q_proj.weight,2359296,8319,2350977,0.9964739481608073,8319,2350977,0.9964739481608073
muon_bf16,Muon + BF16,3,v_proj,attn,model.layers.3.self_attn.v_proj.weight,393216,3262,389954,0.9917043050130209,3262,389954,0.9917043050130209
muon_bf16,Muon + BF16,4,down_proj,mlp,model.layers.4.mlp.down_proj.weight,13762560,80126,13682434,0.994177972702753,80126,13682434,0.994177972702753
muon_bf16,Muon + BF16,4,gate_proj,mlp,model.layers.4.mlp.gate_proj.weight,13762560,60949,13701611,0.9955713907877605,60949,13701611,0.9955713907877605
muon_bf16,Muon + BF16,4,up_proj,mlp,model.layers.4.mlp.up_proj.weight,13762560,73012,13689548,0.9946948823474703,73012,13689548,0.9946948823474703
muon_bf16,Muon + BF16,4,k_proj,attn,model.layers.4.self_attn.k_proj.weight,393216,1843,391373,0.9953130086263021,1843,391373,0.9953130086263021
muon_bf16,Muon + BF16,4,o_proj,attn,model.layers.4.self_attn.o_proj.weight,2359296,11482,2347814,0.995133293999566,11482,2347814,0.995133293999566
muon_bf16,Muon + BF16,4,q_proj,attn,model.layers.4.self_attn.q_proj.weight,2359296,7539,2351757,0.9968045552571615,7539,2351757,0.9968045552571615
muon_bf16,Muon + BF16,4,v_proj,attn,model.layers.4.self_attn.v_proj.weight,393216,2597,390619,0.9933954874674479,2597,390619,0.9933954874674479
muon_bf16,Muon + BF16,5,down_proj,mlp,model.layers.5.mlp.down_proj.weight,13762560,82160,13680400,0.9940301804315477,82160,13680400,0.9940301804315477
muon_bf16,Muon + BF16,5,gate_proj,mlp,model.layers.5.mlp.gate_proj.weight,13762560,58403,13704157,0.9957563854399182,58403,13704157,0.9957563854399182
muon_bf16,Muon + BF16,5,up_proj,mlp,model.layers.5.mlp.up_proj.weight,13762560,73034,13689526,0.9946932838076636,73034,13689526,0.9946932838076636
muon_bf16,Muon + BF16,5,k_proj,attn,model.layers.5.self_attn.k_proj.weight,393216,2160,391056,0.9945068359375,2160,391056,0.9945068359375
muon_bf16,Muon + BF16,5,o_proj,attn,model.layers.5.self_attn.o_proj.weight,2359296,12512,2346784,0.9946967230902778,12512,2346784,0.9946967230902778
muon_bf16,Muon + BF16,5,q_proj,attn,model.layers.5.self_attn.q_proj.weight,2359296,9042,2350254,0.9961675008138021,9042,2350254,0.9961675008138021
muon_bf16,Muon + BF16,5,v_proj,attn,model.layers.5.self_attn.v_proj.weight,393216,3341,389875,0.9915033976236979,3341,389875,0.9915033976236979
muon_bf16,Muon + BF16,6,down_proj,mlp,model.layers.6.mlp.down_proj.weight,13762560,79910,13682650,0.9941936674572173,79910,13682650,0.9941936674572173
muon_bf16,Muon + BF16,6,gate_proj,mlp,model.layers.6.mlp.gate_proj.weight,13762560,58179,13704381,0.9957726614815848,58179,13704381,0.9957726614815848
muon_bf16,Muon + BF16,6,up_proj,mlp,model.layers.6.mlp.up_proj.weight,13762560,72524,13690036,0.9947303408668154,72524,13690036,0.9947303408668154
muon_bf16,Muon + BF16,6,k_proj,attn,model.layers.6.self_attn.k_proj.weight,393216,1963,391253,0.9950078328450521,1963,391253,0.9950078328450521
muon_bf16,Muon + BF16,6,o_proj,attn,model.layers.6.self_attn.o_proj.weight,2359296,11541,2347755,0.9951082865397135,11541,2347755,0.9951082865397135
muon_bf16,Muon + BF16,6,q_proj,attn,model.layers.6.self_attn.q_proj.weight,2359296,8754,2350542,0.9962895711263021,8754,2350542,0.9962895711263021
muon_bf16,Muon + BF16,6,v_proj,attn,model.layers.6.self_attn.v_proj.weight,393216,2772,390444,0.992950439453125,2772,390444,0.992950439453125
muon_bf16,Muon + BF16,7,down_proj,mlp,model.layers.7.mlp.down_proj.weight,13762560,78581,13683979,0.9942902337937128,78581,13683979,0.9942902337937128
muon_bf16,Muon + BF16,7,gate_proj,mlp,model.layers.7.mlp.gate_proj.weight,13762560,62846,13699714,0.9954335530598958,62846,13699714,0.9954335530598958
muon_bf16,Muon + BF16,7,up_proj,mlp,model.layers.7.mlp.up_proj.weight,13762560,70400,13692160,0.9948846726190477,70400,13692160,0.9948846726190477
muon_bf16,Muon + BF16,7,k_proj,attn,model.layers.7.self_attn.k_proj.weight,393216,1877,391339,0.9952265421549479,1877,391339,0.9952265421549479
muon_bf16,Muon + BF16,7,o_proj,attn,model.layers.7.self_attn.o_proj.weight,2359296,11860,2347436,0.9949730767144097,11860,2347436,0.9949730767144097
muon_bf16,Muon + BF16,7,q_proj,attn,model.layers.7.self_attn.q_proj.weight,2359296,7813,2351483,0.9966884189181857,7813,2351483,0.9966884189181857
muon_bf16,Muon + BF16,7,v_proj,attn,model.layers.7.self_attn.v_proj.weight,393216,2903,390313,0.9926172892252604,2903,390313,0.9926172892252604
muon_bf16,Muon + BF16,8,down_proj,mlp,model.layers.8.mlp.down_proj.weight,13762560,82127,13680433,0.9940325782412575,82127,13680433,0.9940325782412575
muon_bf16,Muon + BF16,8,gate_proj,mlp,model.layers.8.mlp.gate_proj.weight,13762560,65213,13697347,0.9952615647088914,65213,13697347,0.9952615647088914
muon_bf16,Muon + BF16,8,up_proj,mlp,model.layers.8.mlp.up_proj.weight,13762560,72539,13690021,0.994729250953311,72539,13690021,0.994729250953311
muon_bf16,Muon + BF16,8,k_proj,attn,model.layers.8.self_attn.k_proj.weight,393216,1603,391613,0.9959233601888021,1603,391613,0.9959233601888021
muon_bf16,Muon + BF16,8,o_proj,attn,model.layers.8.self_attn.o_proj.weight,2359296,11408,2347888,0.9951646592881944,11408,2347888,0.9951646592881944
muon_bf16,Muon + BF16,8,q_proj,attn,model.layers.8.self_attn.q_proj.weight,2359296,7818,2351478,0.9966862996419271,7818,2351478,0.9966862996419271
muon_bf16,Muon + BF16,8,v_proj,attn,model.layers.8.self_attn.v_proj.weight,393216,2822,390394,0.9928232828776041,2822,390394,0.9928232828776041
muon_bf16,Muon + BF16,9,down_proj,mlp,model.layers.9.mlp.down_proj.weight,13762560,80932,13681628,0.9941194080171131,80932,13681628,0.9941194080171131
muon_bf16,Muon + BF16,9,gate_proj,mlp,model.layers.9.mlp.gate_proj.weight,13762560,65403,13697157,0.9952477591378348,65403,13697157,0.9952477591378348
muon_bf16,Muon + BF16,9,up_proj,mlp,model.layers.9.mlp.up_proj.weight,13762560,72112,13690448,0.9947602771577381,72112,13690448,0.9947602771577381
muon_bf16,Muon + BF16,9,k_proj,attn,model.layers.9.self_attn.k_proj.weight,393216,2398,390818,0.9939015706380209,2398,390818,0.9939015706380209
muon_bf16,Muon + BF16,9,o_proj,attn,model.layers.9.self_attn.o_proj.weight,2359296,12119,2347177,0.99486329820421,12119,2347177,0.99486329820421
muon_bf16,Muon + BF16,9,q_proj,attn,model.layers.9.self_attn.q_proj.weight,2359296,7409,2351887,0.9968596564398872,7409,2351887,0.9968596564398872
muon_bf16,Muon + BF16,9,v_proj,attn,model.layers.9.self_attn.v_proj.weight,393216,4223,388993,0.9892603556315104,4223,388993,0.9892603556315104
